Rank,Year,Country,Elo,CONF,WCYEAR,WCPREVYEAR,WCQUALIFY,GDP,Population,GDPPER,FAVSPORT,GENPLAYERNUM,GENPLAYERYN,AVGAGE,MEDAGE,AGERANGE,AVGHEIGHT,MEDHEIGHT,AGECOUNT,HEIGHTCOUNT,Place,MaxRounds,Perf,PerfPer,1yrPopChg,1yrPopROC,4yrPopChg,4yrPopROC,5yrPopChg,5yrPopROC,8yrPopChg,8yrPopROC,10yrPopChg,10yrPopROC,1yrGDPChg,1yrGDPROC,4yrGDPChg,4yrGDPROC,5yrGDPChg,5yrGDPROC,8yrGDPChg,8yrGDPROC,10yrGDPChg,10yrGDPROC,1yrGDPPerChg,1yrGDPPerROC,4yrGDPPerChg,4yrGDPPerROC,5yrGDPPerChg,5yrGDPPerROC,8yrGDPPerChg,8yrGDPPerROC,10yrGDPPerChg,10yrGDPPerROC,1yrELOChg,1yrELOROC,4yrELOChg,4yrELOROC,5yrELOChg,5yrELOROC,8yrELOChg,8yrELOROC,10yrELOChg,10yrELOROC
67,2017,Saudi Arabia,1575,AFC,0,1,0,6.83827E+11,32938213,20760.90601,1,0,0,.,.,.,.,.,.,.,.,.,.,.,662526,0.020527092,2993737,0.099976269,3851856,0.132428272,3851856,0.132428272,7685644,0.304350975,38891602842,0.060303085,-62819983125,-0.084136108,-52147699071,-0.070855274,2.54729E+11,0.593639115,2.67863E+11,0.643955502,778.8203804,0.03897593,-4173.480131,-0.167378499,-4542.18861,-0.179511189,4666.612914,0.289954513,4288.739965,0.260362842,-10,-0.006309148,47,0.030759162,68,0.04512276,-108,-0.064171123,-81,-0.048913043
63,2018,Saudi Arabia,1589,AFC,1,0,1,.,.,.,1,0,0,28.17391304,28,13,1.778695652,1.77,23,23,5,5,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,0.008888889,97,0.065013405,61,0.039921466,-73,-0.043922984,-61,-0.036969697
45,1961,Senegal,1597,CAF,0,1,0,836493109.2,3295293,253.8448354,1,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
46,1962,Senegal,1599,CAF,1,0,0,857425916.2,3386863,253.1622673,1,0,0,.,.,.,.,.,.,.,.,.,.,.,91570,0.027788121,.,.,.,.,.,.,.,.,20932807.09,0.025024482,.,.,.,.,.,.,.,.,-0.682568053,-0.002688918,.,.,.,.,.,.,.,.,2,0.001252348,.,.,.,.,.,.,.,.
51,1963,Senegal,1580,CAF,0,0,0,886387156.1,3481745,254.5812965,1,0,0,.,.,.,.,.,.,.,.,.,.,.,94882,0.028014715,.,.,.,.,.,.,.,.,28961239.88,0.033776959,.,.,.,.,.,.,.,.,1.419029145,0.005605216,.,.,.,.,.,.,.,.,-19,-0.011882427,.,.,.,.,.,.,.,.
51,1964,Senegal,1570,CAF,0,0,0,939145851.2,3580312,262.3083829,1,0,0,.,.,.,.,.,.,.,.,.,.,.,98567,0.028309655,.,.,.,.,.,.,.,.,52758695.03,0.059521051,.,.,.,.,.,.,.,.,7.72708646,0.030352137,.,.,.,.,.,.,.,.,-10,-0.006329114,.,.,.,.,.,.,.,.
41,1965,Senegal,1633,CAF,0,1,0,955834893.3,3682876,259.5349106,1,0,0,.,.,.,.,.,.,.,.,.,.,.,102564,0.028646665,387583,0.117617159,.,.,.,.,.,.,16689042.13,0.017770448,119341784.1,0.142669178,.,.,.,.,.,.,-2.773472378,-0.010573327,5.690075174,0.022415564,.,.,.,.,.,.,63,0.040127389,36,0.022542267,.,.,.,.,.,.
44,1966,Senegal,1615,CAF,1,0,0,984942988.1,3789211,259.9335292,1,0,0,.,.,.,.,.,.,.,.,.,.,.,106335,0.028872816,402348,0.118796656,493918,0.149885913,.,.,.,.,29108094.78,0.030453057,127517071.8,0.148720804,148449878.9,0.177466948,.,.,.,.,0.398618622,0.001535896,6.77126185,0.026746726,6.088693797,0.023985888,.,.,.,.,-18,-0.011022658,16,0.010006254,18,0.011271133,.,.,.,.
42,1967,Senegal,1628,CAF,0,0,0,984605369.3,3899237,252.512317,1,0,0,.,.,.,.,.,.,.,.,.,.,.,110026,0.029036652,417492,0.119908839,512374,0.151282765,.,.,.,.,-337618.739,-0.00034278,98218213.2,0.110807352,127179453.1,0.148327046,.,.,.,.,-7.421212207,-0.028550423,-2.068979502,-0.008126989,-0.649950357,-0.002567327,.,.,.,.,13,0.008049536,48,0.030379747,29,0.018136335,.,.,.,.
45,1968,Senegal,1612,CAF,0,0,0,1034293645,4013539,257.7011573,1,0,0,.,.,.,.,.,.,.,.,.,.,.,114302,0.02931394,433227,0.121002583,531794,0.152737779,.,.,.,.,49688275.93,0.050465169,95147794.1,0.101313118,147906489.1,0.166864432,.,.,.,.,5.188840341,0.02054886,-4.607225622,-0.017564157,3.119860839,0.012254871,.,.,.,.,-16,-0.00982801,42,0.026751592,32,0.020253165,.,.,.,.
56,1969,Senegal,1576,CAF,0,1,0,983621024.1,4132844,238.0010047,1,0,0,.,.,.,.,.,.,.,.,.,.,.,119305,0.029725636,449968,0.122178428,552532,0.154325098,552532,0.154325098,-28805369,-0.874527376,-50672621.15,-0.04899249,27786130.82,0.029070011,44475172.95,0.047357046,147127915,0.175886583,.,.,-19.70015266,-0.076445728,-21.5339059,-0.082971134,-24.30737828,-0.092667181,-15.84383073,-0.062415415,.,.,-36,-0.022332506,-57,-0.034905083,6,0.003821656,-21,-0.013149656,.,.
65,1970,Senegal,1521,CAF,1,0,0,1024832915,4257505,240.7120873,1,0,0,.,.,.,.,.,.,.,.,.,.,.,124661,0.03016349,468294,0.12358615,574629,0.156027246,574629,0.156027246,.,.,41211890.93,0.04189814,39889926.97,0.040499732,68998021.76,0.07218613,167406998.8,0.195243689,.,.,2.711082592,0.011391055,-19.22144193,-0.073947528,-18.82282331,-0.072525208,-12.45018008,-0.049178656,.,.,-55,-0.034898477,-94,-0.058204334,-112,-0.068585426,-78,-0.048780488,.,.
56,1971,Senegal,1582,CAF,0,0,0,1058120427,4388458,241.1144022,1,0,0,.,.,.,.,.,.,.,.,.,.,.,130953,0.030758155,489221,0.125465828,599247,0.158145588,599247,0.158145588,1093165,0.331735296,33287512.11,0.032480916,73515057.83,0.07466449,73177439.09,0.074296117,171733271,0.193745216,221627318,0.264948169,0.402314925,0.001671353,-11.3979148,-0.045138055,-18.81912701,-0.072399767,-13.46689431,-0.052898208,-12.73043321,-0.050150452,61,0.040105194,-46,-0.028255528,-33,-0.020433437,2,0.001265823,-15,-0.009392611
57,1972,Senegal,1557,CAF,0,0,0,1280328245,4525114,282.9383403,1,0,0,.,.,.,.,.,.,.,.,.,.,.,136656,0.031139867,511575,0.127462322,625877,0.160512685,625877,0.160512685,1138251,0.336078253,222207817.8,0.210002389,246034599.7,0.237876933,295722875.7,0.300346601,341182393.8,0.363290104,422902328.8,0.49322317,41.82393816,0.17346097,25.23718302,0.097931974,30.42602336,0.120493225,20.62995739,0.078647724,29.776073,0.117616552,-25,-0.015802781,-55,-0.034119107,-71,-0.043611794,-13,-0.008280255,-42,-0.026266417
57,1973,Senegal,1562,CAF,0,1,0,1471913474,4664444,315.5603269,1,0,0,.,.,.,.,.,.,.,.,.,.,.,139330,0.030790385,531600,0.128628131,650905,0.16217732,650905,0.16217732,1182699,0.339685704,191585228.6,0.149637587,488292449.5,0.496423356,437619828.3,0.423109849,516078580.3,0.539924399,585526317.5,0.660576266,32.62198659,0.115297158,77.55932227,0.32587813,57.85916961,0.22452041,56.02541637,0.215868517,60.97903045,0.23952675,5,0.003211304,-14,-0.008883249,-50,-0.03101737,-71,-0.043478261,-18,-0.011392405
53,1974,Senegal,1554,CAF,1,0,0,1658273721,4802348,345.3047803,1,0,0,.,.,.,.,.,.,.,.,.,.,.,137904,0.029564939,544843,0.127972369,669504,0.161995952,669504,0.161995952,1222036,0.341321092,186360247.7,0.126610872,633440806.2,0.618091785,674652697.2,0.685886821,673330733.2,0.683624069,719127870.1,0.76572544,29.74445341,0.094259167,104.5926931,0.434513673,107.3037757,0.450854297,85.37125116,0.328434933,82.9963974,0.31640772,-8,-0.005121639,33,0.021696252,-22,-0.013959391,-61,-0.037770898,-16,-0.010191083
47,1975,Senegal,1608,CAF,0,0,0,2235746645,4936209,452.9278733,1,0,0,.,.,.,.,.,.,.,.,.,.,.,133861,0.027874073,547751,0.124816279,678704,0.159413553,678704,0.159413553,1253333,0.340313657,577472923.5,0.348237397,1177626218,1.112941578,1210913730,1.181571856,1251141275,1.270703283,1279911751,1.339051086,107.623093,0.311675653,211.8134712,0.87847706,212.2157861,0.881616659,200.4155564,0.79368626,193.3929628,0.74515202,54,0.034749035,26,0.016434893,87,0.057199211,-20,-0.012285012,-25,-0.015309247
55,1976,Senegal,1566,CAF,0,0,0,2266860656,5064674,447.5827379,1,0,0,.,.,.,.,.,.,.,.,.,.,.,128465,0.026025033,539560,0.119236775,676216,0.15408966,676216,0.15408966,1275463,0.336603847,31114010.92,0.013916609,986532410.7,0.77053085,1208740229,1.142346559,1232567010,1.191699297,1281917668,1.301514588,-5.345135409,-0.011801295,164.6443976,0.581909109,206.4683358,0.856308598,189.8815806,0.736828591,187.6492087,0.721912288,-42,-0.026119403,9,0.005780347,-16,-0.01011378,-46,-0.02853598,-49,-0.030340557
49,1977,Senegal,1596,CAF,0,1,0,2320786491,5189539,447.2047499,1,0,0,.,.,.,.,.,.,.,.,.,.,.,124865,0.024654104,525095,0.112573975,664425,0.146830555,664425,0.146830555,1290302,0.330911407,53925835.04,0.023788774,848873017.1,0.576713939,1040458246,0.812649607,1337165467,1.359431563,1336181121,1.357072755,-0.377988012,-0.00084451,131.644423,0.417176723,164.2664096,0.580573171,209.2037453,0.879003623,194.6924329,0.77102153,30,0.019157088,34,0.021766965,39,0.02504817,20,0.012690355,-32,-0.01965602
51,1978,Senegal,1596,CAF,1,0,0,2591178368,5315265,487.4974941,1,0,0,.,.,.,.,.,.,.,.,.,.,.,125726,0.024226815,512917,0.106805463,650821,0.139528098,650821,0.139528098,1301726,0.324333711,270391877.3,0.116508726,932904646.8,0.562575789,1119264894,0.760414871,1566345453,1.528391048,1556884723,1.505263742,40.29274419,0.090099097,142.1927138,0.41178901,171.9371672,0.544863066,246.7854069,1.025230638,229.7963368,0.891716355,0,0,42,0.027027027,34,0.021766965,75,0.049309665,-16,-0.009925558
52,1979,Senegal,1591,CAF,0,0,0,3226678628,5448110,592.2565125,1,0,0,.,.,.,.,.,.,.,.,.,.,.,132845,0.024993109,511901,0.103703267,645762,0.134467973,645762,0.134467973,1315266,0.318247192,635500260.3,0.245255312,990931983.6,0.443221948,1568404907,0.945805802,2168558201,2.04944366,2243057604,2.280408358,104.7590184,0.214891399,139.3286392,0.307617719,246.9517322,0.715170325,351.1421103,1.456329888,354.2555078,1.488462237,-5,-0.003132832,-17,-0.010572139,37,0.023809524,9,0.005689001,15,0.009517766
48,1980,Senegal,1600,CAF,0,0,0,3503282103,5592646,626.4086987,1,0,0,.,.,.,.,.,.,.,.,.,.,.,144536,0.026529567,527972,0.104245999,656437,0.132984037,656437,0.132984037,1335141,0.313597048,276603474.6,0.0857239,1236421447,0.54543337,1267535458,0.566940562,2222953858,1.736237458,2478449188,2.418393429,34.15218617,0.057664518,178.8259607,0.399537215,173.4808253,0.383020864,343.4703583,1.21394067,385.6966114,1.602315097,9,0.00565682,34,0.021711367,-8,-0.004975124,43,0.027617213,79,0.051939513
51,1981,Senegal,1586,CAF,0,1,0,3176771103,5750338,552.4494566,1,0,0,.,.,.,.,.,.,.,.,.,.,.,157692,0.028196314,560799,0.108063356,685664,0.135381665,685664,0.135381665,1361880,0.31033224,-326510999.5,-0.093201458,855984612.8,0.368833848,909910447.8,0.401396727,1704857630,1.158259409,2118650676,2.002277455,-73.95924205,-0.11806867,105.2447067,0.235338973,104.8667187,0.234295717,236.8891297,0.750693638,311.3350544,1.291233753,-14,-0.00875,-10,-0.006265664,20,0.012771392,24,0.015364917,4,0.002528445
60,1982,Senegal,1553,CAF,1,0,0,3109677456,5920059,525.278119,1,0,0,.,.,.,.,.,.,.,.,.,.,.,169721,0.029514961,604794,0.113784355,730520,0.140767802,730520,0.140767802,1394945,0.308267372,-67093647.79,-0.021120076,518499087.6,0.200101658,788890965,0.339923973,1451403734,0.875249795,1829349211,1.428812664,-27.17133765,-0.049183391,37.78062485,0.077499116,78.07336904,0.174580813,179.9733386,0.521201411,242.3397786,0.856510922,-33,-0.020807062,-43,-0.026942356,-43,-0.026942356,-1,-0.000643501,-4,-0.002569043
68,1983,Senegal,1517,CAF,0,0,0,2774199193,6100495,454.7498512,1,0,0,.,.,.,.,.,.,.,.,.,.,.,180436,0.03047875,652385,0.119745196,785230,0.14773111,785230,0.14773111,1436051,0.307871849,-335478262.4,-0.107882013,-452479435,-0.14023071,183020825.3,0.070632276,538452548.6,0.24083791,1302285720,0.88475698,-70.52826779,-0.134268429,-137.5066613,-0.232174165,-32.74764294,-0.067174997,1.821977828,0.004022667,139.1895242,0.441086893,-36,-0.02318094,-74,-0.046511628,-79,-0.049498747,-91,-0.05659204,-45,-0.028809219
72,1984,Senegal,1496,CAF,0,0,0,2705535756,6289327,430.1788977,1,0,0,.,.,.,.,.,.,.,.,.,.,.,188832,0.030953554,696681,0.12457091,841217,0.154405289,841217,0.154405289,1486979,0.309635828,-68663437.26,-0.024750724,-797746346.9,-0.22771399,-521142872.3,-0.161510622,438675100.4,0.193516571,1047262035,0.631537497,-24.57095348,-0.054031801,-196.229801,-0.313261616,-162.0776148,-0.273661178,-17.40384025,-0.038884074,84.87411734,0.245794794,-21,-0.013843111,-104,-0.065,-95,-0.059710874,-70,-0.044699872,-58,-0.037323037
52,1985,Senegal,1592,CAF,0,1,0,2962199836,6484738,456.7956078,1,0,0,.,.,.,.,.,.,.,.,.,.,.,195411,0.031070256,734400,0.127714232,892092,0.159511616,892092,0.159511616,1548529,0.313708151,256664079.9,0.094866268,-214571267.5,-0.067543824,-541082267,-0.154450099,641413345.3,0.276377576,726453191.2,0.324926437,26.61671008,0.061873584,-95.65384884,-0.173144978,-169.6130909,-0.270770651,9.590857851,0.021446234,3.86773443,0.008539405,96,0.064171123,6,0.003783102,-8,-0.005,-4,-0.002506266,-16,-0.009950249
42,1986,Senegal,1640,CAF,1,0,0,4189860416,6686159,626.6468411,1,0,0,.,.,.,.,.,.,.,.,.,.,.,201421,0.031060777,766100,0.129407494,935821,0.162741912,935821,0.162741912,1621485,0.320155848,1227660580,0.414442188,1080182961,0.347361736,1013089313,0.318905354,1598682048,0.616971054,1922999761,0.848309646,169.8512333,0.371832019,101.3687221,0.192981048,74.19738444,0.134306195,139.1493469,0.285436025,179.0641031,0.400069279,48,0.030150754,87,0.056020605,54,0.034047919,44,0.027568922,74,0.047254151
71,1987,Senegal,1503,CAF,0,0,0,5040708115,6893896,731.1842411,1,0,0,.,.,.,.,.,.,.,.,.,.,.,207737,0.031069707,793401,0.130055184,973837,0.164497854,973837,0.164497854,1704357,0.328421657,850847698.9,0.203073042,2266508922,0.81699574,1931030659,0.620974582,1814029487,0.562197137,2719921624,1.171982703,104.5374001,0.166820278,276.4343899,0.60788231,205.9061222,0.391994478,138.9277286,0.234573577,283.9794912,0.635010007,-137,-0.083536585,-14,-0.009228741,-50,-0.03219575,-88,-0.055311125,-93,-0.058270677
61,1988,Senegal,1542,CAF,0,0,0,4985153203,7107976,701.3463752,1,0,0,.,.,.,.,.,.,.,.,.,.,.,214080,0.031053558,818649,0.130164801,1007481,0.165147418,1007481,0.165147418,1792711,0.33727594,-55554912.55,-0.011021252,2279617446,0.842575243,2210954009,0.796970172,1481871100,0.422995082,2393974835,0.923894265,-29.83786592,-0.040807589,271.1674775,0.630359785,246.596524,0.54226851,74.93767652,0.119630645,213.8488811,0.438666626,39,0.025948104,46,0.030748663,25,0.016479895,-58,-0.03625,-54,-0.033834586
56,1989,Senegal,1563,CAF,0,1,0,4913065111,7328600,670.3961344,1,0,0,.,.,.,.,.,.,.,.,.,.,.,220624,0.031038934,843862,0.130130469,1039273,0.165243912,1039273,0.165243912,1880490,0.345163736,-72088092.01,-0.014460557,1950865275,0.658586653,2207529354,0.815930578,1736294007,0.546559368,1686386482,0.522638501,-30.95024079,-0.044129751,213.6005266,0.46760635,240.2172367,0.558412414,117.9466778,0.213497681,78.1396219,0.131935437,21,0.013618677,-29,-0.01821608,67,0.044786096,-23,-0.014501892,-28,-0.017598994
55,1990,Senegal,1578,CAF,1,0,0,5716644272,7555617,756.6085301,1,0,0,.,.,.,.,.,.,.,.,.,.,.,227017,0.030976858,869458,0.130038487,1070879,0.16513836,1070879,0.16513836,1962971,0.350991463,803579161.5,0.16355964,1526783856,0.364399695,2754444436,0.929864489,2606966816,0.838339942,2213362169,0.631796728,86.21239566,0.128599184,129.961689,0.207392235,299.8129223,0.656339328,231.3304111,0.440396054,130.1998314,0.207851251,15,0.009596929,-62,-0.037804878,-14,-0.00879397,25,0.016097875,-22,-0.01375
56,1991,Senegal,1567,CAF,0,0,0,5617236033,7789653,721.1150526,1,0,0,.,.,.,.,.,.,.,.,.,.,.,234036,0.030975101,895757,0.1299348,1103494,0.165041543,1103494,0.165041543,2039315,0.354642631,-99408239.18,-0.017389264,576527917.8,0.11437439,1427375617,0.340673787,2843036840,1.02481352,2440464929,0.768221836,-35.49347745,-0.046911284,-10.06918851,-0.013771069,94.46821154,0.150751915,266.3652014,0.585740052,168.665596,0.305305026,-11,-0.006970849,64,0.042581504,-73,-0.044512195,50,0.032959789,-19,-0.011979823
72,1992,Senegal,1518,CAF,0,0,0,6004885321,8029725,747.8320019,1,0,0,.,.,.,.,.,.,.,.,.,.,.,240072,0.030819345,921749,0.129678125,1135829,0.16475865,1135829,0.16475865,2109666,0.356358948,387649288.5,0.069010682,1019732119,0.204553818,964177206.3,0.191278127,3299349565,1.219481043,2895207866,0.931031564,26.71694928,0.037049496,46.4856267,0.066280555,16.64776077,0.022768216,317.6531042,0.738420936,222.5538829,0.423687709,-49,-0.031269943,-24,-0.015564202,15,0.00998004,22,0.014705882,-35,-0.022537025
94,1993,Senegal,1446,CAF,0,1,0,5678827999,8272170,686.4979804,1,0,0,.,.,.,.,.,.,.,.,.,.,.,242445,0.030193438,943570,0.12875174,1164194,0.163786991,1164194,0.163786991,2171675,0.355983408,-326057322.5,-0.054298676,765762888.3,0.155862556,693674796.3,0.13914814,2716628163,0.917098209,2904628806,1.04701523,-61.33402145,-0.082015775,16.10184604,0.024018405,-14.84839475,-0.021171272,229.7023727,0.502855914,231.7481293,0.509616724,-72,-0.04743083,-117,-0.074856046,-96,-0.062256809,-146,-0.091708543,-71,-0.0468029
99,1994,Senegal,1422,CAF,1,0,0,3877196915,8512173,455.4885004,1,0,0,.,.,.,.,.,.,.,.,.,.,.,240003,0.029013306,956556,0.12660197,1183573,0.161500559,1183573,0.161500559,2222846,0.353431456,-1801631084,-0.317254033,-1839447357,-0.321770477,-1035868196,-0.210839501,-312663501.2,-0.074623847,1171661159,0.433060682,-231.00948,-0.336504238,-301.1200297,-0.397986565,-214.907634,-0.320568128,-171.1583407,-0.273133653,25.30960271,0.058835063,-24,-0.01659751,-156,-0.098859316,-141,-0.090211132,-218,-0.132926829,-74,-0.049465241
88,1995,Senegal,1463,CAF,0,0,0,4878719133,8746606,557.7842575,1,0,0,.,.,.,.,.,.,.,.,.,.,.,234433,0.027540911,956953,0.122849246,1190989,0.157629615,1190989,0.157629615,2261868,0.348798672,1001522218,0.258310898,-738516899.6,-0.131473361,-837925138.8,-0.1465764,-161988981.9,-0.032136156,1916519297,0.646991899,102.2957571,0.224584719,-163.3307951,-0.226497553,-198.8242726,-0.262783546,-173.3999836,-0.237149509,100.9886497,0.221080606,41,0.02883263,-104,-0.066368858,-115,-0.07287706,-40,-0.02661344,-129,-0.081030151
90,1996,Senegal,1454,CAF,0,0,0,5065830414,8974077,564.4959826,1,0,0,.,.,.,.,.,.,.,.,.,.,.,227471,0.026006773,944352,0.117607016,1184424,0.152050932,1184424,0.152050932,2287918,0.342187196,187111280.8,0.038352542,-939054907.3,-0.156381822,-551405618.8,-0.098163156,80677211.51,0.016183497,875969997.9,0.209069017,6.711725115,0.012032834,-183.3360193,-0.245156691,-156.61907,-0.217190127,-136.8503926,-0.195125258,-62.15085846,-0.09918004,-9,-0.006151743,-64,-0.042160738,-113,-0.072112317,-88,-0.057068742,-186,-0.113414634
98,1997,Senegal,1433,CAF,0,1,0,4672503920,9196528,508.0726031,1,0,0,.,.,.,.,.,.,.,.,.,.,.,222451,0.024788176,924358,0.11174311,1166803,0.145310456,1166803,0.145310456,2302632,0.334010261,-393326493.9,-0.077643044,-1006324079,-0.177206297,-1332381401,-0.221882905,-240561190.3,-0.048963567,-368204194.9,-0.073046125,-56.42337953,-0.099953554,-178.4253774,-0.259906631,-239.7593988,-0.320605963,-162.3235313,-0.242130769,-223.111638,-0.305137372,-21,-0.014442916,-13,-0.008990318,-85,-0.05599473,-130,-0.083173385,-70,-0.04657352
100,1998,Senegal,1431,CAF,1,0,0,5030344074,9418393,534.0979161,1,0,0,.,.,.,.,.,.,.,.,.,.,.,221865,0.024124865,906220,0.106461652,1146223,0.138563763,1146223,0.138563763,2310417,0.325045695,357840153.8,0.076584238,1153147159,0.297417744,-648483924.8,-0.114193268,-686300198,-0.120052983,45190871.5,0.009065092,26.025313,0.05122361,78.60941567,0.172582657,-152.4000644,-0.221996377,-222.510614,-0.294089486,-167.2484591,-0.238467703,-2,-0.001395673,9,0.006329114,-15,-0.010373444,-147,-0.093155894,-111,-0.071984436
71,1999,Senegal,1529,CAF,0,0,0,5144045360,9645957,533.2851225,1,0,0,.,.,.,.,.,.,.,.,.,.,.,227564,0.024161659,899351,0.102822855,1133784,0.133195601,1133784,0.133195601,2317357,0.316207325,113701285.9,0.022603083,265326226.8,0.054384403,1266848445,0.326743385,-473190672.9,-0.084239058,230980249.5,0.047013472,-0.812793612,-0.001521806,-24.49913503,-0.043922242,77.79662206,0.170798213,-187.8299301,-0.260471515,-137.1110119,-0.204522378,98,0.068483578,66,0.045112782,107,0.075246132,-38,-0.02425016,-34,-0.021753039
84,2000,Senegal,1460,CAF,0,0,0,4679604754,9884052,473.4500338,1,0,0,.,.,.,.,.,.,.,.,.,.,.,238095,0.024683398,909975,0.1014004,1137446,0.130044271,1137446,0.130044271,2328435,0.308172714,-464440606.4,-0.090287036,-386225660.5,-0.076241332,-199114379.7,-0.040812839,-1325280568,-0.220700396,-1037039518,-0.18140704,-59.83508865,-0.112200934,-91.04594879,-0.161287151,-84.33422368,-0.151195059,-274.3819681,-0.366903218,-283.1584962,-0.374247031,-69,-0.045127534,6,0.004126547,-3,-0.002050581,-58,-0.038208169,-118,-0.0747782
59,2001,Senegal,1587,CAF,0,1,0,4877602060,10134497,481.2870397,1,0,0,.,.,.,.,.,.,.,.,.,.,.,250445,0.025338292,937969,0.101991643,1160420,0.129308006,1160420,0.129308006,2344844,0.301020341,197997306,0.04231069,205098139.3,0.043894696,-188228354.5,-0.037156466,-801225939.3,-0.141090017,-739633973.4,-0.131672226,7.837005846,0.016552973,-26.78556342,-0.052719952,-83.20894295,-0.147403959,-205.2109408,-0.298924318,-239.828013,-0.332579402,127,0.086986301,154,0.107466853,133,0.091471802,141,0.097510373,20,0.012763242
28,2002,Senegal,1780,CAF,1,0,1,5333862371,10396861,513.026227,1,0,0,24.91304348,24,17,1.813043478,1.83,23,23,3,5,2,0.4,262364,0.025888211,978468,0.10388906,1200333,0.130520235,1200333,0.130520235,2367136,0.294796646,456260311.8,0.09354193,303518297.2,0.060337482,661358451.1,0.141542621,1456665456,0.375700664,-671022950.1,-0.111746172,31.73918733,0.065946482,-21.07168909,-0.039452858,4.953623907,0.009749835,57.53772658,0.12632092,-234.8057749,-0.313981983,193,0.121613106,349,0.243885395,347,0.242149337,358,0.251758087,262,0.17259552
28,2003,Senegal,1753,CAF,0,0,0,6858952880,10670990,642.7663113,1,0,0,.,.,.,.,.,.,.,.,.,.,.,274129,0.026366516,1025033,0.106265558,1252597,0.132994769,1252597,0.132994769,2398820,0.289986787,1525090509,0.285926108,1714907520,0.333377216,1828608806,0.363515652,1980233747,0.405892139,1180124881,0.207811344,129.7400843,0.252891719,109.4811888,0.205295787,108.6683952,0.20346156,84.9820538,0.152356494,-43.73166915,-0.063702546,-27,-0.015168539,224,0.146500981,322,0.22501747,290,0.19822283,307,0.21230982
36,2004,Senegal,1692,CAF,0,0,0,8031344381,10955944,733.0581811,1,0,0,.,.,.,.,.,.,.,.,.,.,.,284954,0.026703614,1071892,0.108446617,1309987,0.135806846,1309987,0.135806846,2443771,0.287091322,1172391501,0.170928642,3351739628,0.716244171,2887299021,0.561289573,2965513967,0.585395429,4154147466,1.071430613,90.29186983,0.140473868,259.6081473,0.548332725,199.7730587,0.374608348,168.5621985,0.298606551,277.5696807,0.609388998,-61,-0.03479749,232,0.15890411,163,0.106605625,238,0.163686382,270,0.189873418
42,2005,Senegal,1705,CAF,0,1,0,8707015771,11251266,773.8698713,1,0,0,.,.,.,.,.,.,.,.,.,.,.,295322,0.026955413,1116769,0.110194813,1367214,0.138325254,1367214,0.138325254,2504660,0.286357931,675671389.9,0.084129301,3829413711,0.785101709,4027411017,0.860630594,4034511851,0.863458206,3828296638,0.784692976,40.81169015,0.055673194,292.5828316,0.607917537,300.4198375,0.634533353,265.7972682,0.523148201,216.0856138,0.387399986,13,0.007683215,118,0.074354127,245,0.167808219,272,0.189811584,242,0.165413534
47,2006,Senegal,1654,CAF,1,0,0,9358710935,11556763,809.8038296,1,0,0,.,.,.,.,.,.,.,.,.,.,.,305497,0.027152233,1159902,0.111562711,1422266,0.140339081,1422266,0.140339081,2582686,0.287794054,651695164.4,0.074847133,4024848564,0.754584255,4481108876,0.918711453,4328366861,0.860451452,4292880521,0.847418917,35.93395836,0.04643411,296.7776026,0.57848427,328.51679,0.682579756,275.7059136,0.516208555,245.307847,0.434560838,-51,-0.029912023,-126,-0.070786517,67,0.042218021,223,0.15583508,200,0.137551582
49,2007,Senegal,1655,CAF,0,0,0,11284603071,11873557,950.3978522,1,0,0,.,.,.,.,.,.,.,.,.,.,.,316794,0.027412001,1202567,0.11269498,1476696,0.142032869,1476696,0.142032869,2677029,0.291091268,1925892135,0.205786048,4425650190,0.645237002,5950740699,1.115653214,6140557711,1.193721533,6612099150,1.415108315,140.5940226,0.173614914,307.6315409,0.478605576,437.3716252,0.852532682,417.1127297,0.782157072,442.3252491,0.870594569,1,0.000604595,-98,-0.055904164,-125,-0.070224719,126,0.082406802,222,0.154919749
72,2008,Senegal,1545,CAF,0,0,0,13439023281,12203957,1101.202117,1,0,0,.,.,.,.,.,.,.,.,.,.,.,330400,0.027826539,1248013,0.113911955,1532967,0.14365743,1532967,0.14365743,2785564,0.295757886,2154420211,0.190916791,5407678900,0.673321756,6580070401,0.959340371,8759418528,1.87182871,8408679207,1.671591264,150.8042646,0.158674879,368.1439357,0.502202888,458.4358055,0.713223138,627.752083,1.325909892,567.1042007,1.06179819,-110,-0.066465257,-147,-0.086879433,-208,-0.118653736,85,0.058219178,114,0.07966457
